timeStep;prevStat;prevAct;prevArg;obtRewd;oldQVal;newQVal;randAct
3608;MocafeStateMocafeState<-570794, 285405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-162964540970.0;0.0;-32592908194.0;true
3609;MocafeStateMocafeState<-570994, 285505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163078741370.0;0.0;-32615748274.0;true
3610;MocafeStateMocafeState<-571194, 285605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163192981770.0;0.0;-32638596354.0;true
3611;MocafeStateMocafeState<-571394, 285705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163307262170.0;0.0;-32661452434.0;true
3612;MocafeStateMocafeState<-571594, 285805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163421582570.0;0.0;-32684316514.0;true
3613;MocafeStateMocafeState<-571794, 285905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163535942970.0;0.0;-32707188594.0;true
3614;MocafeStateMocafeState<-571994, 286005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163650343370.0;0.0;-32730068674.0;true
3615;MocafeStateMocafeState<-572194, 286105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163764783770.0;0.0;-32752956754.0;true
3616;MocafeStateMocafeState<-572394, 286205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163879264170.0;0.0;-32775852834.0;true
3617;MocafeStateMocafeState<-572594, 286305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-163993784570.0;0.0;-32798756914.0;true
3618;MocafeStateMocafeState<-572794, 286405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164108344970.0;0.0;-32821668994.0;true
3619;MocafeStateMocafeState<-572994, 286505.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-164108346570.0;0.0;-32821669314.0;false
3620;MocafeStateMocafeState<-572794, 286405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164108344970.0;0.0;-32821668994.0;true
3621;MocafeStateMocafeState<-572994, 286505.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-164165645970.0;0.0;-32833129194.0;false
3622;MocafeStateMocafeState<-572994, 286505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164222945370.0;0.0;-32844589074.0;true
3623;MocafeStateMocafeState<-573194, 286605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164337585770.0;0.0;-32867517154.0;true
3624;MocafeStateMocafeState<-573394, 286705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164452266170.0;0.0;-32890453234.0;true
3625;MocafeStateMocafeState<-573594, 286805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164566986570.0;0.0;-32913397314.0;true
3626;MocafeStateMocafeState<-573794, 286905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164681746970.0;0.0;-32936349394.0;true
3627;MocafeStateMocafeState<-573994, 287005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164796547370.0;0.0;-32959309474.0;true
3628;MocafeStateMocafeState<-574194, 287105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-164911387770.0;0.0;-32982277554.0;true
3629;MocafeStateMocafeState<-574394, 287205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165026268170.0;0.0;-33005253634.0;true
3630;MocafeStateMocafeState<-574594, 287305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165141188570.0;0.0;-33028237714.0;true
3631;MocafeStateMocafeState<-574794, 287405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165256148970.0;0.0;-33051229794.0;true
3632;MocafeStateMocafeState<-574994, 287505.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-165256150570.0;0.0;-33051230114.0;false
3633;MocafeStateMocafeState<-574794, 287405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165256148970.0;0.0;-33051229794.0;true
3634;MocafeStateMocafeState<-574994, 287505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165371149370.0;0.0;-33074229874.0;true
3635;MocafeStateMocafeState<-575194, 287605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165486189770.0;0.0;-33097237954.0;true
3636;MocafeStateMocafeState<-575394, 287705.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-165486191370.0;0.0;-33097238274.0;false
3637;MocafeStateMocafeState<-575194, 287605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165486189770.0;0.0;-33097237954.0;true
3638;MocafeStateMocafeState<-575394, 287705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165601270170.0;0.0;-33120254034.0;true
3639;MocafeStateMocafeState<-575594, 287805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165716390570.0;0.0;-33143278114.0;true
3640;MocafeStateMocafeState<-575794, 287905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165831550970.0;0.0;-33166310194.0;true
3641;MocafeStateMocafeState<-575994, 288005.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-165831552570.0;0.0;-33166310514.0;false
3642;MocafeStateMocafeState<-575794, 287905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165831550970.0;0.0;-33166310194.0;true
3643;MocafeStateMocafeState<-575994, 288005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165946751370.0;0.0;-33189350274.0;true
3644;MocafeStateMocafeState<-576194, 288105.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-165946752970.0;0.0;-33189350594.0;false
3645;MocafeStateMocafeState<-575994, 288005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-165946751370.0;0.0;-33189350274.0;true
3646;MocafeStateMocafeState<-576194, 288105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166061991770.0;0.0;-33212398354.0;true
3647;MocafeStateMocafeState<-576394, 288205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166177272170.0;0.0;-33235454434.0;true
3648;MocafeStateMocafeState<-576594, 288305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166292592570.0;0.0;-33258518514.0;true
3649;MocafeStateMocafeState<-576794, 288405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166407952970.0;0.0;-33281590594.0;true
3650;MocafeStateMocafeState<-576994, 288505.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-166407954570.0;0.0;-33281590914.0;false
3651;MocafeStateMocafeState<-576794, 288405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166407952970.0;0.0;-33281590594.0;true
3652;MocafeStateMocafeState<-576994, 288505.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-166465653970.0;0.0;-33293130794.0;false
3653;MocafeStateMocafeState<-576994, 288505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166523353370.0;0.0;-33304670674.0;true
3654;MocafeStateMocafeState<-577194, 288605.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-166581074370.0;0.0;-33316214874.0;false
3655;MocafeStateMocafeState<-577194, 288605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166638793770.0;0.0;-33327758754.0;true
3656;MocafeStateMocafeState<-577394, 288705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166754274170.0;0.0;-33350854834.0;true
3657;MocafeStateMocafeState<-577594, 288805.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-166754275770.0;0.0;-33350855154.0;false
3658;MocafeStateMocafeState<-577394, 288705.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-166638795370.0;0.0;-33327759074.0;false
3659;MocafeStateMocafeState<-577194, 288605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166638793770.0;0.0;-33327758754.0;true
3660;MocafeStateMocafeState<-577394, 288705.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-166638795370.0;0.0;-33327759074.0;false
3661;MocafeStateMocafeState<-577194, 288605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166638793770.0;0.0;-33327758754.0;true
3662;MocafeStateMocafeState<-577394, 288705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166754274170.0;0.0;-33350854834.0;true
3663;MocafeStateMocafeState<-577594, 288805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166869794570.0;0.0;-33373958914.0;true
3664;MocafeStateMocafeState<-577794, 288905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166985354970.0;0.0;-33397070994.0;true
3665;MocafeStateMocafeState<-577994, 289005.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-166985356570.0;0.0;-33397071314.0;false
3666;MocafeStateMocafeState<-577794, 288905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-166985354970.0;0.0;-33397070994.0;true
3667;MocafeStateMocafeState<-577994, 289005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-167100955370.0;0.0;-33420191074.0;true
3668;MocafeStateMocafeState<-578194, 289105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-167216595770.0;0.0;-33443319154.0;true
3669;MocafeStateMocafeState<-578394, 289205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-167332276170.0;0.0;-33466455234.0;true
3670;MocafeStateMocafeState<-578594, 289305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-167447996570.0;0.0;-33489599314.0;true
3671;MocafeStateMocafeState<-578794, 289405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-167563756970.0;0.0;-33512751394.0;true
3672;MocafeStateMocafeState<-578994, 289505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-167679557370.0;0.0;-33535911474.0;true
3673;MocafeStateMocafeState<-579194, 289605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-167795397770.0;0.0;-33559079554.0;true
3674;MocafeStateMocafeState<-579394, 289705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-167911278170.0;0.0;-33582255634.0;true
3675;MocafeStateMocafeState<-579594, 289805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168027198570.0;0.0;-33605439714.0;true
3676;MocafeStateMocafeState<-579794, 289905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168143158970.0;0.0;-33628631794.0;true
3677;MocafeStateMocafeState<-579994, 290005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168259159370.0;0.0;-33651831874.0;true
3678;MocafeStateMocafeState<-580194, 290105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168375199770.0;0.0;-33675039954.0;true
3679;MocafeStateMocafeState<-580394, 290205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168491280170.0;0.0;-33698256034.0;true
3680;MocafeStateMocafeState<-580594, 290305.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-168491281770.0;0.0;-33698256354.0;false
3681;MocafeStateMocafeState<-580394, 290205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168491280170.0;0.0;-33698256034.0;true
3682;MocafeStateMocafeState<-580594, 290305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168607400570.0;0.0;-33721480114.0;true
3683;MocafeStateMocafeState<-580794, 290405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168723560970.0;0.0;-33744712194.0;true
3684;MocafeStateMocafeState<-580994, 290505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168839761370.0;0.0;-33767952274.0;true
3685;MocafeStateMocafeState<-581194, 290605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-168956001770.0;0.0;-33791200354.0;true
3686;MocafeStateMocafeState<-581394, 290705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-169072282170.0;0.0;-33814456434.0;true
3687;MocafeStateMocafeState<-581594, 290805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-169188602570.0;0.0;-33837720514.0;true
3688;MocafeStateMocafeState<-581794, 290905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-169304962970.0;0.0;-33860992594.0;true
3689;MocafeStateMocafeState<-581994, 291005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-169421363370.0;0.0;-33884272674.0;true
3690;MocafeStateMocafeState<-582194, 291105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-169537803770.0;0.0;-33907560754.0;true
3691;MocafeStateMocafeState<-582394, 291205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-169654284170.0;0.0;-33930856834.0;true
3692;MocafeStateMocafeState<-582594, 291305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-169770804570.0;0.0;-33954160914.0;true
3693;MocafeStateMocafeState<-582794, 291405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-169887364970.0;0.0;-33977472994.0;true
3694;MocafeStateMocafeState<-582994, 291505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170003965370.0;0.0;-34000793074.0;true
3695;MocafeStateMocafeState<-583194, 291605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170120605770.0;0.0;-34024121154.0;true
3696;MocafeStateMocafeState<-583394, 291705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170237286170.0;0.0;-34047457234.0;true
3697;MocafeStateMocafeState<-583594, 291805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170354006570.0;0.0;-34070801314.0;true
3698;MocafeStateMocafeState<-583794, 291905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170470766970.0;0.0;-34094153394.0;true
3699;MocafeStateMocafeState<-583994, 292005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170587567370.0;0.0;-34117513474.0;true
3700;MocafeStateMocafeState<-584194, 292105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170704407770.0;0.0;-34140881554.0;true
3701;MocafeStateMocafeState<-584394, 292205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170821288170.0;0.0;-34164257634.0;true
3702;MocafeStateMocafeState<-584594, 292305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-170938208570.0;0.0;-34187641714.0;true
3703;MocafeStateMocafeState<-584794, 292405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171055168970.0;0.0;-34211033794.0;true
3704;MocafeStateMocafeState<-584994, 292505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171172169370.0;0.0;-34234433874.0;true
3705;MocafeStateMocafeState<-585194, 292605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171289209770.0;0.0;-34257841954.0;true
3706;MocafeStateMocafeState<-585394, 292705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171406290170.0;0.0;-34281258034.0;true
3707;MocafeStateMocafeState<-585594, 292805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171523410570.0;0.0;-34304682114.0;true
3708;MocafeStateMocafeState<-585794, 292905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171640570970.0;0.0;-34328114194.0;true
3709;MocafeStateMocafeState<-585994, 293005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171757771370.0;0.0;-34351554274.0;true
3710;MocafeStateMocafeState<-586194, 293105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171875011770.0;0.0;-34375002354.0;true
3711;MocafeStateMocafeState<-586394, 293205.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-171933652770.0;0.0;-34386730554.0;false
3712;MocafeStateMocafeState<-586394, 293205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-171992292170.0;0.0;-34398458434.0;true
3713;MocafeStateMocafeState<-586594, 293305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172109612570.0;0.0;-34421922514.0;true
3714;MocafeStateMocafeState<-586794, 293405.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-172168293570.0;0.0;-34433658714.0;false
3715;MocafeStateMocafeState<-586794, 293405.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-172168293570.0;0.0;-34433658714.0;false
3716;MocafeStateMocafeState<-586794, 293405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172226972970.0;0.0;-34445394594.0;true
3717;MocafeStateMocafeState<-586994, 293505.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-172285673970.0;0.0;-34457134794.0;false
3718;MocafeStateMocafeState<-586994, 293505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172344373370.0;0.0;-34468874674.0;true
3719;MocafeStateMocafeState<-587194, 293605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172461813770.0;0.0;-34492362754.0;true
3720;MocafeStateMocafeState<-587394, 293705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172579294170.0;0.0;-34515858834.0;true
3721;MocafeStateMocafeState<-587594, 293805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172696814570.0;0.0;-34539362914.0;true
3722;MocafeStateMocafeState<-587794, 293905.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-172696816170.0;0.0;-34539363234.0;false
3723;MocafeStateMocafeState<-587594, 293805.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-172579295770.0;0.0;-34515859154.0;false
3724;MocafeStateMocafeState<-587394, 293705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172579294170.0;0.0;-34515858834.0;true
3725;MocafeStateMocafeState<-587594, 293805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172696814570.0;0.0;-34539362914.0;true
3726;MocafeStateMocafeState<-587794, 293905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172814374970.0;0.0;-34562874994.0;true
3727;MocafeStateMocafeState<-587994, 294005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-172931975370.0;0.0;-34586395074.0;true
3728;MocafeStateMocafeState<-588194, 294105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173049615770.0;0.0;-34609923154.0;true
3729;MocafeStateMocafeState<-588394, 294205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173167296170.0;0.0;-34633459234.0;true
3730;MocafeStateMocafeState<-588594, 294305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173285016570.0;0.0;-34657003314.0;true
3731;MocafeStateMocafeState<-588794, 294405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173402776970.0;0.0;-34680555394.0;true
3732;MocafeStateMocafeState<-588994, 294505.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-173402778570.0;0.0;-34680555714.0;false
3733;MocafeStateMocafeState<-588794, 294405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173402776970.0;0.0;-34680555394.0;true
3734;MocafeStateMocafeState<-588994, 294505.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-173402778570.0;0.0;-34680555714.0;false
3735;MocafeStateMocafeState<-588794, 294405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173402776970.0;0.0;-34680555394.0;true
3736;MocafeStateMocafeState<-588994, 294505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173520577370.0;0.0;-34704115474.0;true
3737;MocafeStateMocafeState<-589194, 294605.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-173520578970.0;0.0;-34704115794.0;false
3738;MocafeStateMocafeState<-588994, 294505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173520577370.0;0.0;-34704115474.0;true
3739;MocafeStateMocafeState<-589194, 294605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173638417770.0;0.0;-34727683554.0;true
3740;MocafeStateMocafeState<-589394, 294705.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-173638419370.0;0.0;-34727683874.0;false
3741;MocafeStateMocafeState<-589194, 294605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173638417770.0;0.0;-34727683554.0;true
3742;MocafeStateMocafeState<-589394, 294705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173756298170.0;0.0;-34751259634.0;true
3743;MocafeStateMocafeState<-589594, 294805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173874218570.0;0.0;-34774843714.0;true
3744;MocafeStateMocafeState<-589794, 294905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-173992178970.0;0.0;-34798435794.0;true
3745;MocafeStateMocafeState<-589994, 295005.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-174051179970.0;0.0;-34810235994.0;false
3746;MocafeStateMocafeState<-589994, 295005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174110179370.0;0.0;-34822035874.0;true
3747;MocafeStateMocafeState<-590194, 295105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174228219770.0;0.0;-34845643954.0;true
3748;MocafeStateMocafeState<-590394, 295205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174346300170.0;0.0;-34869260034.0;true
3749;MocafeStateMocafeState<-590594, 295305.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-174346301770.0;0.0;-34869260354.0;false
3750;MocafeStateMocafeState<-590394, 295205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174346300170.0;0.0;-34869260034.0;true
3751;MocafeStateMocafeState<-590594, 295305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174464420570.0;0.0;-34892884114.0;true
3752;MocafeStateMocafeState<-590794, 295405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174582580970.0;0.0;-34916516194.0;true
3753;MocafeStateMocafeState<-590994, 295505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174700781370.0;0.0;-34940156274.0;true
3754;MocafeStateMocafeState<-591194, 295605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174819021770.0;0.0;-34963804354.0;true
3755;MocafeStateMocafeState<-591394, 295705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-174937302170.0;0.0;-34987460434.0;true
3756;MocafeStateMocafeState<-591594, 295805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175055622570.0;0.0;-35011124514.0;true
3757;MocafeStateMocafeState<-591794, 295905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175173982970.0;0.0;-35034796594.0;true
3758;MocafeStateMocafeState<-591994, 296005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175292383370.0;0.0;-35058476674.0;true
3759;MocafeStateMocafeState<-592194, 296105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175410823770.0;0.0;-35082164754.0;true
3760;MocafeStateMocafeState<-592394, 296205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175529304170.0;0.0;-35105860834.0;true
3761;MocafeStateMocafeState<-592594, 296305.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-175529305770.0;0.0;-35105861154.0;false
3762;MocafeStateMocafeState<-592394, 296205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175529304170.0;0.0;-35105860834.0;true
3763;MocafeStateMocafeState<-592594, 296305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175647824570.0;0.0;-35129564914.0;true
3764;MocafeStateMocafeState<-592794, 296405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175766384970.0;0.0;-35153276994.0;true
3765;MocafeStateMocafeState<-592994, 296505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-175884985370.0;0.0;-35176997074.0;true
3766;MocafeStateMocafeState<-593194, 296605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176003625770.0;0.0;-35200725154.0;true
3767;MocafeStateMocafeState<-593394, 296705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176122306170.0;0.0;-35224461234.0;true
3768;MocafeStateMocafeState<-593594, 296805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176241026570.0;0.0;-35248205314.0;true
3769;MocafeStateMocafeState<-593794, 296905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176359786970.0;0.0;-35271957394.0;true
3770;MocafeStateMocafeState<-593994, 297005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176478587370.0;0.0;-35295717474.0;true
3771;MocafeStateMocafeState<-594194, 297105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176597427770.0;0.0;-35319485554.0;true
3772;MocafeStateMocafeState<-594394, 297205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176716308170.0;0.0;-35343261634.0;true
3773;MocafeStateMocafeState<-594594, 297305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176835228570.0;0.0;-35367045714.0;true
3774;MocafeStateMocafeState<-594794, 297405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176954188970.0;0.0;-35390837794.0;true
3775;MocafeStateMocafeState<-594994, 297505.0>;MaintainDrinkPrice;MaintainDrinkPriceArgSet<>;-177013689970.0;0.0;-35402737994.0;false
3776;MocafeStateMocafeState<-594994, 297505.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-176954190570.0;0.0;-35390838114.0;false
3777;MocafeStateMocafeState<-594794, 297405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-176954188970.0;0.0;-35390837794.0;true
3778;MocafeStateMocafeState<-594994, 297505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177073189370.0;0.0;-35414637874.0;true
3779;MocafeStateMocafeState<-595194, 297605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-177192229770.0;0.0;-35438445954.0;true
